created_at,user.screen_name,lang,text,sentiment
Wed Dec 11 15:50:35 +0000 2019,GoHealthyMartin,en,"Free #flu shots, while supplies last. This Thurs., Dec 12, 5-7 pm. @GoHealthyMartin 3441 SE Willoughby Blvd., Stuar… https://t.co/qu4ldpe0fl",positive
Wed Dec 11 15:31:36 +0000 2019,BenLocwin,en,"#FluSeason Over 2,000 Americans have already died from the #flu this year — here's what you need to know… https://t.co/UdriDaKnXf",neutral
Wed Dec 11 15:30:44 +0000 2019,TheHopeBlog1,en,Check with your pharmacy to see if they offer a free or low cost flu vaccine #Flu #Kidneydisease #kidneys #CKD… https://t.co/rD4axXOFbO,positive
Wed Dec 11 15:28:45 +0000 2019,AmayaZomparelli,en,New York Jets' player @LeVeonBell was spotting on #Saturday out with friends at a bowling alley and alcohol involve… https://t.co/kB8FScQfdO,positive
Wed Dec 11 15:27:29 +0000 2019,sabpNHS,en,"#Flu season is upon us: don't risk catching or spreading the flu, have your flu jab! #flufighter #NHS https://t.co/0eLnS9Xh9f",positive
Wed Dec 11 15:22:32 +0000 2019,CitizenLeary911,en,#Doctors arrested for demanding #flu #vaccines for #migrant #children https://t.co/mtePSntojm,neutral
Wed Dec 11 15:20:02 +0000 2019,CDCgov,en,"If you have #heartdisease, it is important to make healthy lifestyle choices every day. This #flu season, choose to… https://t.co/3GHdZlp9e6",positive
Wed Dec 11 15:15:00 +0000 2019,HealthNYGov,en,"If you’ve ever come down with the #flu after your #FluShot, you may have been exposed before your vaccination.… https://t.co/VZWCtsTNcE",negative
Wed Dec 11 15:11:12 +0000 2019,AHPediatrics,en,We are holding three more walk in clinics at our AMELIA office. You can get them anytime on December 18th between 4… https://t.co/0Jh8Af2s3p,positive
Wed Dec 11 15:11:00 +0000 2019,Beak_Healthy,en,Peak #flu season is December through February. Get vaccinated today to ensure you stay healthy throughout the winte… https://t.co/gviZyysRSN,positive
Wed Dec 11 15:09:26 +0000 2019,TxInsight,en,#Flu maps from @Walgreens and the @CDC show #Texas ranks high among the states who have reported influenza-like ill… https://t.co/ls2V9r6VEk,negative
Wed Dec 11 15:07:23 +0000 2019,RottenRepublica,en,"#Republicans #GOP
#flu
#immigration
#ImpeachAndConvictTrump

US immigration officials bar doctors from giving flu s… https://t.co/ywk4xHhuo1",neutral
Wed Dec 11 15:05:36 +0000 2019,statsprovenutn,en,#mapping #datascience #flu #fluseason #epidemiology How to Map the Flu https://t.co/jgsxZVMNet,neutral
Wed Dec 11 15:05:06 +0000 2019,camden_ccg,en,"Did you know that if you’re 65 or over, #flu can be serious. The flu jab is free because you need it. Book with you… https://t.co/FnXxuOVCir",positive
Wed Dec 11 15:02:04 +0000 2019,NPA1921,en,"For our Welsh members 🏴-

Many #NPA members may have been approached to order #flu vaccinations for next season. In… https://t.co/JJ7l676lTK",positive
Wed Dec 11 15:00:00 +0000 2019,PAHealthDept,en,Feeling ill this morning + wondering if it's a #cold or #flu?  Check out the symptoms of flu + stay home for at lea… https://t.co/JJV7GKE0Ae,negative
Wed Dec 11 14:55:49 +0000 2019,MG44Graf,en,https://t.co/nQuFJoyTCR Protestors are asking that doctors be allowed to vaccinate migrant children against the flu… https://t.co/Qfboc6wNi7,neutral
Wed Dec 11 14:54:01 +0000 2019,CDCDirector,en,"Get your #flu shot at least 2 weeks before travel. If you are sick with flu symptoms, @CDCgov recommends that you d… https://t.co/InyFF0J83z",negative
Wed Dec 11 14:52:49 +0000 2019,AlexMunter_,en,"On left, @GovCanHealth #flu surveillance map (we're the dark splotch in the middle). On right, @CHEOhospital respir… https://t.co/8PblKtz7SB",positive
Wed Dec 11 14:50:24 +0000 2019,ForAcademyMed,en,Don't forget there's another chance TONIGHT to get your #flu #vaccination. The clinic will take place at Whitehills… https://t.co/GAOm03g5l3,neutral
Wed Dec 11 14:50:06 +0000 2019,tottonpharmacy,en,#Flu season will soon begin to hit its peak over the coming weeks. We now have the childhood nasal spray in stock.… https://t.co/XrwLdbQV3O,neutral
Wed Dec 11 14:48:20 +0000 2019,QweenBeeG,en,"@CBP @CBPMarkMorgan @foxandfriends I do not support my tax dollars being used for family separation, holding childr… https://t.co/gk8gZEwiZj",neutral
Wed Dec 11 14:46:22 +0000 2019,SanofiUS,en,Brian doesn’t want the #flu to bring his life to a halt. Hear why he gets his annual flu vax at… https://t.co/iAhF7EbVkp,neutral
Wed Dec 11 14:46:08 +0000 2019,JtheKruse,en,Unusual type of #flu virus is dominating early start to this year’s flu season https://t.co/mlX9S1d1z7 #CDC,positive
Wed Dec 11 14:44:01 +0000 2019,lafp_familydocs,en,"As family and friends gather for the holidays, #flu activity is increasing. Your patients may have many questions a… https://t.co/ddK3a76lX6",positive
Wed Dec 11 14:41:00 +0000 2019,famfightflu,en,"According to a recent study by researchers at Emory University, Ball State University and the University of Alabama… https://t.co/FbYOuAglhH",neutral
Wed Dec 11 14:34:42 +0000 2019,Abeeigil,en,"So Sick that death never been much needed.. 
#SickNotWeak #flu #maybe #saveyourgirl",negative
Wed Dec 11 14:32:02 +0000 2019,CDCFlu,en,It takes 2 weeks after flu vaccination for antibodies to develop in the body &amp; provide protection against #flu. Wit… https://t.co/GejzSOrmvR,neutral
Wed Dec 11 14:31:02 +0000 2019,GHUC_NC,en,"How much do you know about the #flu? Take this quiz to find out - https://t.co/SedvNLjwHc

Get your #flushot today… https://t.co/l2nazkPiDr",positive
Wed Dec 11 14:30:31 +0000 2019,VolunteersWshft,en,Volunteers are also able to access this clinic today #flu #protectingpatients #wsht https://t.co/gvqfYB7tg0,positive
Wed Dec 11 14:30:09 +0000 2019,claygirlcan,en,"one week sick
cough cold sweats
brow achey nose stuffed
not a turkey holiday

one week sick
tired old body
images u… https://t.co/IObYzejFvx",negative
Wed Dec 11 14:26:59 +0000 2019,OxonCCG,en,"For most #children the #flu vaccine is not an injection, just a quick nasal spray. Children can be badly affected b… https://t.co/PUJSqD41CR",positive
Wed Dec 11 14:24:37 +0000 2019,OxonCCG,en,"#Flu can be serious for young children, a simple nasal spray vaccine can help protect them. It is free, fast and pa… https://t.co/vtHWfqGL8b",positive
Wed Dec 11 14:18:53 +0000 2019,Santanumalbum,en,"Get your vaccinations!  The #Flu is coming for you, your family and the people around you.  Terminally Ill at 25 an… https://t.co/7GC8JZXdxS",negative
Wed Dec 11 14:16:01 +0000 2019,OscilloUSA,en,"Used for more than 70 years and available in 50 countries, Oscillococcinum remains the overall best-selling #flu me… https://t.co/GNXxgESDkL",positive
Wed Dec 11 14:15:24 +0000 2019,DurhamCouncil,en,"#CoDurhamHour If you’re the main carer of an older or disabled person whose welfare may be at risk if you fall ill,… https://t.co/SMq9TDDCxW",negative
Wed Dec 11 14:15:13 +0000 2019,BioCommission,en,"DHHS awards Sanofi Pasteur $226M for expansion of influenza pandemic preparedness efforts

@homelandprep@HHSGov#pan… https://t.co/UI3dox4t3f",neutral
Wed Dec 11 14:09:57 +0000 2019,CarpAdvocacy,en,Why not protect #seniors by funding the best #flu vaccine instead of bandaid solutions like this? #longtermcare https://t.co/jRjYydLmE0,positive
Wed Dec 11 14:05:06 +0000 2019,eTweeetz,en,"“#HyperbaricOxygenTherapy was first used in the U.S. in the early 20th century.

This was when #OrvilleCunningham u… https://t.co/HI65quUR0S",positive
Wed Dec 11 14:02:50 +0000 2019,SaginawHD,en,"What is the #flu, anyway? https://t.co/CK0d0QCrm0",neutral
Wed Dec 11 14:02:30 +0000 2019,MCCInternalMed,en,Foods to eat when you have the flu! #flu #whattoeatwhenhaveflu #mccinternalmedicine #internalmedicine #healthcare… https://t.co/qTBidHSglC,neutral
Wed Dec 11 14:01:59 +0000 2019,ImmediateCareIL,en,"Take a moment to consider how many people you and your family come in contact with every day, and all the different… https://t.co/TjnJlmWwSy",positive
Wed Dec 11 14:00:55 +0000 2019,HomeopathyPlus,en,"Shilpa’s Rhus-toxicodendron Flu
Apart from typical flu symptoms, what's significant about a Rhus-tox flu? Sore and… https://t.co/yVZrxFuniU",positive
Wed Dec 11 14:00:28 +0000 2019,AnnalsAllergy,en,This practice perimeter update from 2017 reviews data related to the safety and regulations for influenza vaccines… https://t.co/3TSewcnxqq,neutral
Wed Dec 11 13:49:42 +0000 2019,StephanieNoblit,en,A group of physician activist were turned away from a border patrol detention facility after they showed up trying… https://t.co/6Aa7hkXQbR,neutral
Wed Dec 11 13:49:01 +0000 2019,CDCFlu,en,"The best way to protect yourself and your family from flu is with a #fluvaccine. So far this #flu season, more than… https://t.co/KWJLh626Yz",positive
Wed Dec 11 13:45:34 +0000 2019,stlef,en,"Unusual type of #flu virus is dominating early start to this year’s flu season:
https://t.co/07pLTsBn43",positive
Wed Dec 11 13:45:19 +0000 2019,LFCHD,en,"Spread holiday cheer, not the flu! Flu shots are available in our #PublicHealth Clinic  w/o an appointment: 9am-3pm… https://t.co/T8Ygatnh9e",positive
Wed Dec 11 13:45:11 +0000 2019,SEMIKRONGlobal,en,"Winter time is #flu time. To ensure that all our employees get through the cold season in good health, we are offer… https://t.co/E9wUFZniY4",positive
Wed Dec 11 13:43:00 +0000 2019,ojaihospital,en,"You don't want to spend this winter battling a runny nose, a nagging cough, or a fever. But colds &amp; flu come with t… https://t.co/pPRUZWNkLt",neutral
Wed Dec 11 13:42:17 +0000 2019,CrimsonColl,en,"It’s one of THOSE days today. Man flu is real, folks. Three weeks deep 🤧
.
.
.
.
.
#manflu #flu #coffee… https://t.co/gmuzc01HDm",positive
Wed Dec 11 13:38:00 +0000 2019,CMHSHEALTH,en,"You don't want to spend this winter battling a runny nose, a nagging cough, or a fever. But colds &amp; flu come with t… https://t.co/Hsba0RmSmk",neutral
Wed Dec 11 13:28:56 +0000 2019,DIDwithme,en,"We have the flu again 🤒. Still hoping to get a video posted Friday though.
-Kit
#DID #system #sicknotweak #flu",neutral
Wed Dec 11 13:15:25 +0000 2019,UCIrvineHealth,en,"Healthy people don’t need the #flu #vaccine…right?
https://t.co/DsfuRjmi7N #FluVaccination",positive
Wed Dec 11 13:15:03 +0000 2019,HealthyPinellas,en,Don't let your kids spend the #holidays sick: Make sure they get the annual #flu vaccine now! Anyone older than 6 m… https://t.co/ywepWUXcl3,negative
Wed Dec 11 13:12:16 +0000 2019,ShameChronicles,en,"🇺🇸 Three children died from the flu while in federal #immigration custody during the past year.

But the #Trump adm… https://t.co/e9KnLT9VVa",negative
Wed Dec 11 13:07:37 +0000 2019,ArmandV,en,Armand's Rancho Del Cielo: Flu Season and a Jogged Memory https://t.co/m1ORfRXHZn #flu #influenza #JohnWayne #TheShootist,neutral
Wed Dec 11 13:07:31 +0000 2019,20micronsherb,en,People buy it - People use it - People love it❤️ - People buy it again **NO. 1 Best Seller at Amazon** #coughsyrup… https://t.co/OASKvjpdmv,neutral
Wed Dec 11 13:02:30 +0000 2019,NicholaSander19,en,Had a blast thank you so much @JoeFL2L for inviting me along. Really thought provoking and improve discussion.… https://t.co/rpN33BUyYm,positive
Wed Dec 11 13:02:30 +0000 2019,NicholaSander19,en,Had a blast thank you so much @JoeFL2L for inviting me along. Really thought provoking and improve discussion.… https://t.co/rpN33BUyYm,positive
Wed Dec 11 13:00:11 +0000 2019,OldhamAcademy,en,"#FLU with increasing numbers of reports of flu-like symptoms, please follow the link to find out how to help protec… https://t.co/a3YwuI2cLr",neutral
Wed Dec 11 13:00:01 +0000 2019,PHE_WestMids,en,#WestMidlands people over 65 - you are eligible for a free #FluJab. Speak to your GP or pharmacist to book an appoi… https://t.co/QHykXToE3q,positive
Wed Dec 11 12:59:24 +0000 2019,DrShahzadNaseem,en,"Signs and Symptoms of #Flu 
High #fever       
Sore throat    
Cough      
Shaking chills  
Severe muscle or body a… https://t.co/YVQdH0TWiC",positive
Wed Dec 11 12:54:59 +0000 2019,JoeFL2L,en,Recording done!! Thank you so much @NicholaSander19 @JudithBarnes17 and Tom H-L for being on today’s podcast!! Pod… https://t.co/HsCxt4kJ9H,positive
Wed Dec 11 12:50:06 +0000 2019,NHSEngland,en,"The first signs of scarlet fever can be #flu like symptoms, including a high temperature of 38C or above, a sore th… https://t.co/5TZw3UeLqK",positive
Wed Dec 11 12:49:42 +0000 2019,redmeld,en,#Doctors joined together to try and bring the #flu vaccine to those in #BorderControl camps following the #deaths f… https://t.co/XtITFKsZ1b,neutral
Wed Dec 11 12:40:54 +0000 2019,outlandtrophy,en,Heading to the @CelebrationBowl #CelebrationBowl in Atlanta on Dec. 21? Don’t let #flu ruin the game. According to… https://t.co/M1fwFfEr4U,negative
Wed Dec 11 12:38:30 +0000 2019,westernsussex,en,"Flu clinic open until 2pm today in the Penguin Foyer at Worthing Hospital, open to all staff members, just pop alon… https://t.co/rO7yXjbZgV",neutral
Wed Dec 11 12:35:28 +0000 2019,DrJudyStone,en,So proud of and thankful for the doctors and others arrested by #CBP for trying to give #flu vaccinations for migra… https://t.co/lf6KJ2cMZA,positive
Wed Dec 11 12:31:43 +0000 2019,iAndroideu,en,Larry Page’s secret warfare at the flu #Alphabet #BillGates #biotech #flu https://t.co/DldyQDcrUa,negative
Wed Dec 11 12:24:10 +0000 2019,75Health,en,"#75Health  ****Flu Season May Peak***

Experts say the flu season can be unpredictable, and the best way to protect… https://t.co/uQKY0EkamJ",positive
Wed Dec 11 12:20:00 +0000 2019,PHE_SouthWest,en,"Did you know that people with heart, lung or kidney disease could get a free #flu jab? Ask your GP or pharmacist ab… https://t.co/XLC8DuIZA7",positive
Wed Dec 11 12:15:31 +0000 2019,ForTe_Grapher,en,"I got flu😷
#influenza #flu #インフル #インフルエンザ #英語 #日本語 #にほんご #ひらがな #カタカナ #Hiragana #Katakana #Japanese #English #一人暮らし… https://t.co/5WQGC0ZRXR",neutral
Wed Dec 11 12:01:11 +0000 2019,INeedLinguists,en,"Here's how to say ""flu"" or ""cold"" in #Britishsignlanguage 

At #languagedirect, we provide medical interpreters acr… https://t.co/rRRJE6OSPM",negative
Wed Dec 11 12:00:00 +0000 2019,FLHealthLake,en,What an amazing duo! #flu vaccine and #handwashing are both highly effective ways to prevent infections. Visit… https://t.co/sYJp6V0ZIF,positive
Wed Dec 11 11:57:46 +0000 2019,MKHospital,en,Follow these tips for steering clear of illness this Christmas #HelpUsHelpYou #Flu #WinterVomitingBug… https://t.co/etWKjKpAFf,positive
Wed Dec 11 11:50:58 +0000 2019,aegisdesign,en,That bhuna seems to have done the trick. #flu,neutral
Wed Dec 11 11:40:08 +0000 2019,SanRafaSanturce,en,What are flu symptoms and complications? https://t.co/tOeT9OCigT #Flu #Influenza #PuertoRico,neutral
Wed Dec 11 11:36:46 +0000 2019,SinuSalt,en,"The agony of blocked sinuses is not to be sneezed at!

SinuSalt offers a pain free solution to relieving your sympt… https://t.co/jWnDdtDuHZ",positive
Wed Dec 11 11:30:09 +0000 2019,AnswersNetwork,en,#WellnessWednesday- How to Avoid the #Flu with #NurseLauren #fightflu #NursesNOW https://t.co/YOYIVRtPfe https://t.co/1SJLHV7b02,neutral
Wed Dec 11 11:30:08 +0000 2019,HCNowRadio,en,#WellnessWednesday- How to Avoid the #Flu with #NurseLauren #fightflu #NursesNOW https://t.co/eiK4ynTs4B https://t.co/QSaf6ey2Sk,neutral
Wed Dec 11 11:29:49 +0000 2019,BlackpoolHosp,en,Cases of #flu tend to present late December / early January and we would encourage all who have yet to have theirs… https://t.co/NmWXX9HEiW,negative
Wed Dec 11 11:19:34 +0000 2019,VeganHealthDiet,en,"Info: #Exercise, good #diet n #colloidal #supplements vs. #depression, chronic #diseases like #cancer n #cold/#flu https://t.co/j2cRQaY8Zr",positive
Wed Dec 11 11:17:04 +0000 2019,HealthyDorset,en,"If you're a carer, you spend most of your time looking after the most vulnerable in our community. It's important y… https://t.co/t0Q9biCdu6",positive
Wed Dec 11 10:56:18 +0000 2019,IoWNHSTrust,en,NHS Staff - drop in and get your #Flu jab TODAY or speak to your peer vaccinator. Every jab given helps us protect… https://t.co/yY4nYj7RDP,neutral
Wed Dec 11 10:43:34 +0000 2019,ccs_nhst,en,🎄🎅❄️12 Working Days of Flumass - Day 2: On the second day of Christmas my true love gave to me... Paracetamol🤒! Don… https://t.co/PpVIQz6ZLC,positive
Wed Dec 11 10:23:00 +0000 2019,imarsbox,en,"Why there is nothing we can do about the flu ???
https://t.co/OHx04qFLtZ via @YouTube

#flu #cold #medicine",negative
Wed Dec 11 10:11:40 +0000 2019,koskila,en,"It sucks to be down with a #flu, but on a positive note, I apparently finally look old enough to buy #coughsyrup wi… https://t.co/P59eglKHQr",negative
Wed Dec 11 10:05:51 +0000 2019,LTommany,en,"Everything hurts, my eyes are blinded, and my body feels like lead and this is day 3!! It’s true what they say, if… https://t.co/ummzeQttcT",positive
